Mg2SiO3,,,,,,,Mg4SiO3,,,,,,Mg3SiO4,,,,
Energy,PDOS,,,,,,Energy,PDOS,,,,,Energy,PDOS,,,
eV,Mg 3s,Si 3p,O 2p,ISQ,,,eV,Mg 3s,Si 3p,O 2p,,,eV,Mg 3s,Si 3p,O 2p,ISQ
,,,,,,,,,,,,,,,,,
-9.25417,0.07712,0.15854,2.13452,0.18224,,,-10.25268,0.03419,0.73861,1.06545,,,-6.46765,0.0382,0.11972,1.60872,0.11884
-9.22017,0.07836,0.1588,2.15204,0.18734,,,-10.20968,0.03356,0.75575,1.03142,,,-6.43265,0.03767,0.11552,1.61864,0.11354
-9.18617,0.08068,0.15996,2.1823,0.19316,,,-10.16768,0.03285,0.77708,1.00215,,,-6.39765,0.03829,0.11381,1.65048,0.10966
-9.15217,0.08408,0.1621,2.22462,0.19986,,,-10.12468,0.03207,0.80134,0.98174,,,-6.36165,0.04003,0.11431,1.70208,0.10708
-9.11817,0.08824,0.16514,2.27854,0.2076,,,-10.08268,0.03122,0.82644,0.97319,,,-6.32665,0.04271,0.11641,1.7696,0.1054
-9.08417,0.09284,0.1687,2.34034,0.2166,,,-10.03968,0.03025,0.84896,0.98118,,,-6.29165,0.04605,0.11926,1.84744,0.10404
-9.05017,0.09736,0.17226,2.40434,0.2268,,,-9.99768,0.02911,0.86453,1.01071,,,-6.25665,0.04967,0.122,1.9296,0.10244
-9.01617,0.10128,0.17516,2.46456,0.238,,,-9.95468,0.02774,0.86725,1.06434,,,-6.22065,0.05316,0.12396,2.01,0.10018
-8.98217,0.10408,0.17684,2.51498,0.249,,,-9.91268,0.02605,0.85116,1.14188,,,-6.18565,0.05618,0.12474,2.0836,0.09708
-8.94817,0.10544,0.17692,2.5507,0.259,,,-9.87068,0.02398,0.81149,1.23432,,,-6.15065,0.05849,0.12432,2.14832,0.09334
-8.91417,0.10516,0.1754,2.56896,0.2666,,,-9.82768,0.02156,0.74735,1.32611,,,-6.11565,0.05993,0.12292,2.20248,0.08932
-8.88017,0.1032,0.17246,2.56962,0.2714,,,-9.78568,0.01883,0.66197,1.39682,,,-6.07965,0.06056,0.1209,2.24712,0.0856
-8.84717,0.09976,0.16868,2.55278,0.2726,,,-9.74268,0.01594,0.56265,1.42703,,,-6.04465,0.06047,0.11866,2.28328,0.08264
-8.81317,0.09516,0.1647,2.5219,0.2706,,,-9.70068,0.01306,0.45914,1.40509,,,-6.00965,0.05986,0.11652,2.31432,0.0808
-8.77917,0.08988,0.1612,2.47986,0.2662,,,-9.65768,0.01037,0.36034,1.33217,,,-5.97465,0.05894,0.11464,2.33936,0.08022
-8.74517,0.08424,0.15874,2.4304,0.2604,,,-9.61568,0.00798,0.27321,1.22081,,,-5.93865,0.05789,0.11306,2.35912,0.08076
-8.71117,0.07872,0.15758,2.3766,0.2546,,,-9.57268,0.00595,0.20101,1.09056,,,-5.90365,0.05683,0.11166,2.37224,0.08222
-8.67717,0.07352,0.15776,2.3198,0.2492,,,-9.53068,0.00432,0.14412,0.95843,,,-5.86865,0.05585,0.11032,2.37688,0.08422
-8.64317,0.06884,0.15906,2.26064,0.245,,,-9.48768,0.00305,0.10101,0.83431,,,-5.83265,0.05496,0.10894,2.374,0.08642
-8.60917,0.0646,0.16094,2.19852,0.2414,,,-9.44568,0.00211,0.06936,0.72027,,,-5.79765,0.0542,0.10756,2.36632,0.08852
-8.57517,0.06076,0.16278,2.13304,0.2378,,,-9.40268,0.00147,0.0469,0.6122,,,-5.76265,0.05359,0.10636,2.35896,0.0903
-8.54117,0.05716,0.164,2.06464,0.2334,,,-9.36068,0.00108,0.03179,0.50653,,,-5.72765,0.05322,0.10568,2.3588,0.0916
-8.50717,0.0538,0.16425,1.99572,0.227,,,-9.31868,9.4E-4,0.02272,0.40286,,,-5.69165,0.05315,0.10582,2.37512,0.0924
-8.47317,0.05056,0.16347,1.9292,0.2186,,,-9.27568,0.00103,0.01868,0.30498,,,-5.65665,0.05343,0.10712,2.41328,0.09264
-8.43917,0.04752,0.16185,1.86816,0.2082,,,-9.23368,0.00134,0.01884,0.21817,,,-5.62165,0.05411,0.10972,2.47544,0.09234
-8.40517,0.04472,0.15986,1.81546,0.1963,,,-9.19068,0.00184,0.0224,0.14746,,,-5.58665,0.05514,0.11342,2.55832,0.09156
-8.37117,0.04224,0.15793,1.77262,0.18412,,,-9.14868,0.0025,0.02844,0.09487,,,-5.55065,0.05641,0.11804,2.6552,0.09034
-8.33717,0.04016,0.15648,1.73676,0.17266,,,-9.10568,0.00326,0.03599,0.0595,,,-5.51565,0.05776,0.12306,2.7552,0.0888
-8.30417,0.03847,0.15566,1.70488,0.16284,,,-9.06368,0.00404,0.04408,0.03824,,,-5.48065,0.05904,0.12806,2.8464,0.08712
-8.27017,0.03719,0.15539,1.6715,0.15522,,,-9.02068,0.00479,0.05199,0.0272,,,-5.44465,0.06003,0.13268,2.9176,0.08558
-8.23617,0.03633,0.15547,1.63254,0.15008,,,-8.97868,0.0055,0.05947,0.02268,,,-5.40965,0.06064,0.1367,2.9616,0.08448
-8.20217,0.0359,0.15574,1.58574,0.14744,,,-8.93568,0.00618,0.0669,0.02199,,,-5.37465,0.06088,0.14008,2.9752,0.0841
-8.16817,0.03598,0.15601,1.53188,0.14708,,,-8.89368,0.00692,0.07518,0.02349,,,-5.33965,0.06071,0.1428,2.96,0.0847
-8.13417,0.03663,0.15626,1.47362,0.1487,,,-8.85068,0.00781,0.08538,0.02645,,,-5.30365,0.06033,0.14488,2.92008,0.08638
-8.10017,0.03786,0.15648,1.41504,0.15184,,,-8.80868,0.0089,0.09816,0.03053,,,-5.26865,0.05974,0.14624,2.86144,0.08898
-8.06617,0.03965,0.15656,1.35972,0.15582,,,-8.76568,0.01019,0.11329,0.03554,,,-5.23365,0.05901,0.14676,2.79152,0.0921
-8.03217,0.04184,0.15631,1.30944,0.15978,,,-8.72368,0.01158,0.12957,0.04105,,,-5.19865,0.0581,0.14624,2.71352,0.0951
-7.99817,0.0442,0.15544,1.26356,0.16286,,,-8.68168,0.0129,0.14512,0.04646,,,-5.16265,0.05689,0.1444,2.63264,0.09722
-7.96417,0.04648,0.15366,1.22086,0.16424,,,-8.63868,0.01402,0.15804,0.05109,,,-5.12765,0.05522,0.14112,2.5492,0.09772
-7.93017,0.04836,0.15093,1.17956,0.16354,,,-8.59668,0.01482,0.16694,0.05441,,,-5.09265,0.05297,0.13632,2.4656,0.0961
-7.89617,0.04972,0.14742,1.13902,0.1609,,,-8.55368,0.01526,0.17133,0.05613,,,-5.05765,0.05008,0.13012,2.38064,0.09222
-7.86217,0.05044,0.14379,1.10184,0.157,,,-8.51168,0.01533,0.17141,0.05628,,,-5.02165,0.04661,0.12286,2.29704,0.08634
-7.82817,0.0506,0.14081,1.07148,0.1529,,,-8.46868,0.0151,0.16789,0.0551,,,-4.98665,0.04273,0.11508,2.21576,0.07904
-7.79417,0.05036,0.13923,1.05214,0.14968,,,-8.42668,0.01462,0.16176,0.05289,,,-4.95165,0.03867,0.10748,2.14024,0.07108
-7.76117,0.04996,0.13958,1.04834,0.14816,,,-8.38368,0.01401,0.15423,0.0501,,,-4.91565,0.03469,0.10064,2.07544,0.06324
-7.72717,0.04952,0.14182,1.06198,0.14866,,,-8.34168,0.01337,0.14666,0.04712,,,-4.88065,0.031,0.09515,2.026,0.05612
-7.69317,0.04916,0.14546,1.09142,0.15086,,,-8.29868,0.01283,0.14042,0.04441,,,-4.84565,0.02782,0.09128,1.99472,0.05014
-7.65917,0.04892,0.14957,1.1328,0.15406,,,-8.25668,0.0125,0.1367,0.04245,,,-4.81065,0.02528,0.08915,1.98552,0.04554
-7.62517,0.04876,0.15319,1.18114,0.15738,,,-8.21368,0.01244,0.13618,0.04158,,,-4.77465,0.0235,0.08859,2.00112,0.04236
-7.59117,0.04856,0.15548,1.22972,0.16006,,,-8.17168,0.01263,0.13909,0.04208,,,-4.73965,0.02254,0.08928,2.0412,0.04062
-7.55717,0.04824,0.156,1.2729,0.1617,,,-8.12968,0.01306,0.14526,0.0441,,,-4.70465,0.02248,0.09083,2.10584,0.0402
-7.52317,0.04772,0.15477,1.30724,0.16226,,,-8.08668,0.01367,0.15446,0.04768,,,-4.66965,0.02334,0.09281,2.19296,0.04102
-7.48917,0.04688,0.15222,1.33018,0.1621,,,-8.04468,0.01446,0.16641,0.05273,,,-4.63365,0.02508,0.09483,2.2992,0.04284
-7.45517,0.04572,0.14902,1.34232,0.16182,,,-8.00168,0.0154,0.18052,0.0589,,,-4.59865,0.02761,0.09661,2.4184,0.04536
-7.42117,0.04424,0.14606,1.3448,0.16204,,,-7.95968,0.01642,0.19582,0.06557,,,-4.56365,0.03075,0.09787,2.54128,0.04822
-7.38717,0.04256,0.14403,1.34086,0.16338,,,-7.91668,0.01742,0.21073,0.07187,,,-4.52765,0.03425,0.0985,2.66,0.051
-7.35317,0.0408,0.14348,1.33346,0.16622,,,-7.87468,0.01828,0.22313,0.0769,,,-4.49265,0.03781,0.09852,2.7672,0.05332
-7.31917,0.03912,0.1446,1.32624,0.17072,,,-7.83168,0.0189,0.23174,0.08001,,,-4.45765,0.04114,0.09806,2.8552,0.05498
-7.28517,0.03768,0.14734,1.3227,0.17678,,,-7.78968,0.01918,0.23535,0.08091,,,-4.42265,0.044,0.09738,2.9232,0.05584
-7.25217,0.03659,0.15127,1.32498,0.18392,,,-7.74668,0.01914,0.23433,0.0798,,,-4.38665,0.04622,0.0967,2.97008,0.056
-7.21817,0.03585,0.1558,1.33546,0.1915,,,-7.70468,0.01882,0.22929,0.07716,,,-4.35165,0.04775,0.09624,3.00248,0.05564
-7.18417,0.03538,0.16017,1.35376,0.1986,,,-7.66168,0.0183,0.22165,0.07356,,,-4.31665,0.04865,0.0961,3.02352,0.05508
-7.15017,0.03504,0.16365,1.37906,0.2044,,,-7.61968,0.01765,0.21242,0.06957,,,-4.28165,0.04904,0.09624,3.0392,0.05452
-7.11617,0.03463,0.16569,1.40704,0.208,,,-7.57668,0.01692,0.20274,0.06563,,,-4.24565,0.0491,0.09644,3.0528,0.0542
-7.08217,0.03399,0.16597,1.43392,0.2092,,,-7.53468,0.01618,0.19338,0.06198,,,-4.21065,0.04901,0.0966,3.0664,0.05412
-7.04817,0.033,0.16451,1.45422,0.2076,,,-7.49268,0.0155,0.18518,0.05893,,,-4.17565,0.04891,0.09652,3.0816,0.05426
-7.01417,0.03162,0.16153,1.46272,0.2036,,,-7.44968,0.01493,0.1789,0.05672,,,-4.14065,0.04887,0.09612,3.0976,0.05444
-6.98017,0.02988,0.15746,1.45724,0.1979,,,-7.40768,0.01455,0.17526,0.05559,,,-4.10465,0.04892,0.0955,3.1128,0.05454
-6.94617,0.0279,0.1529,1.4373,0.19124,,,-7.36468,0.01442,0.17489,0.05585,,,-4.06965,0.04905,0.09472,3.1296,0.05446
-6.91217,0.02581,0.14838,1.40602,0.1845,,,-7.32268,0.01461,0.17838,0.0577,,,-4.03465,0.04923,0.0941,3.1488,0.05432
-6.87817,0.02378,0.14448,1.36764,0.17844,,,-7.27968,0.01514,0.18608,0.06135,,,-3.99865,0.04947,0.09398,3.1728,0.0544
-6.84417,0.02196,0.14167,1.32836,0.17374,,,-7.23768,0.01598,0.19814,0.06681,,,-3.96365,0.04977,0.09458,3.2032,0.05506
-6.81017,0.02046,0.14033,1.2935,0.17074,,,-7.19468,0.01711,0.21402,0.0738,,,-3.92865,0.05013,0.09612,3.2432,0.0567
-6.77617,0.01935,0.14051,1.26766,0.16956,,,-7.15268,0.01841,0.23272,0.08176,,,-3.89365,0.05058,0.09852,3.2896,0.05952
-6.74217,0.01862,0.14214,1.25272,0.17,,,-7.10968,0.0197,0.25212,0.08978,,,-3.85765,0.05107,0.10156,3.3392,0.06352
-6.70917,0.01824,0.14485,1.24904,0.17156,,,-7.06768,0.0208,0.26943,0.0968,,,-3.82265,0.05153,0.1048,3.3824,0.06834
-6.67517,0.0181,0.14804,1.2538,0.17368,,,-7.02468,0.0215,0.28199,0.10182,,,-3.78765,0.05184,0.10764,3.4088,0.0734
-6.64117,0.01812,0.15094,1.26434,0.17576,,,-6.98268,0.02168,0.28796,0.10426,,,-3.75265,0.05185,0.10952,3.4112,0.07794
-6.60717,0.01817,0.15305,1.27718,0.1773,,,-6.94068,0.0213,0.28649,0.10394,,,-3.71665,0.05142,0.1101,3.3808,0.08124
-6.57317,0.01819,0.15385,1.2892,0.17802,,,-6.89768,0.02043,0.27851,0.10117,,,-3.68165,0.0505,0.10926,3.3216,0.08278
-6.53917,0.01812,0.15321,1.29808,0.1778,,,-6.85568,0.01927,0.266,0.0967,,,-3.64665,0.0491,0.10716,3.2368,0.08234
-6.50517,0.01796,0.15118,1.30234,0.17656,,,-6.81268,0.01806,0.25177,0.09145,,,-3.61165,0.04736,0.10434,3.1456,0.08014
-6.47117,0.01771,0.14798,1.30138,0.17428,,,-6.77068,0.01706,0.23865,0.08643,,,-3.57565,0.0455,0.10138,3.0648,0.0767
-6.43717,0.0174,0.1439,1.29524,0.17078,,,-6.72768,0.01647,0.22994,0.08255,,,-3.54065,0.04379,0.09904,3.0128,0.07284
-6.40317,0.01706,0.13913,1.28462,0.16586,,,-6.68568,0.01646,0.22729,0.08074,,,-3.50565,0.04249,0.09788,3.00872,0.06936
-6.36917,0.01672,0.1338,1.27094,0.1593,,,-6.64268,0.0171,0.23198,0.08162,,,-3.46965,0.04179,0.09838,3.0632,0.06696
-6.33517,0.01641,0.12794,1.25588,0.15104,,,-6.60068,0.01829,0.24366,0.08544,,,-3.43465,0.04182,0.10084,3.18288,0.06616
-6.30117,0.01616,0.12159,1.24098,0.14114,,,-6.55768,0.01983,0.26068,0.0918,,,-3.39965,0.04259,0.1053,3.36816,0.06712
-6.26717,0.01601,0.11478,1.22734,0.12998,,,-6.51568,0.0214,0.2798,0.09982,,,-3.36465,0.04404,0.1116,3.6104,0.06974
-6.23317,0.01597,0.10766,1.2166,0.11808,,,-6.47268,0.02267,0.29748,0.10822,,,-3.32865,0.04605,0.11932,3.9,0.07372
-6.19917,0.01607,0.10037,1.21002,0.1061,,,-6.43068,0.02337,0.31064,0.11582,,,-3.29365,0.04846,0.12788,4.22,0.07864
-6.16617,0.01635,0.09323,1.20936,0.09462,,,-6.38768,0.02341,0.3178,0.1218,,,-3.25865,0.05107,0.1367,4.5536,0.08402
-6.13217,0.01684,0.08653,1.21722,0.08416,,,-6.34568,0.02287,0.31893,0.12607,,,-3.22365,0.05367,0.14504,4.884,0.08938
-6.09817,0.01756,0.08064,1.2361,0.07504,,,-6.30368,0.02201,0.31648,0.12908,,,-3.18765,0.05603,0.1523,5.1944,0.0943
-6.06417,0.01852,0.07579,1.26898,0.0674,,,-6.26068,0.0211,0.31295,0.13149,,,-3.15265,0.05789,0.15808,5.4728,0.09842
-6.03017,0.01972,0.07215,1.3171,0.06126,,,-6.21868,0.02046,0.31144,0.13406,,,-3.11765,0.05908,0.16206,5.7088,0.10148
-5.99617,0.02112,0.06983,1.38086,0.05656,,,-6.17568,0.02026,0.31383,0.13703,,,-3.08165,0.0594,0.1641,5.896,0.1033
-5.96217,0.02266,0.06884,1.45882,0.0532,,,-6.13368,0.02054,0.32102,0.14034,,,-3.04665,0.05872,0.16428,6.0256,0.10378
-5.92817,0.02427,0.06899,1.54766,0.0511,,,-6.09068,0.02126,0.33201,0.14341,,,-3.01165,0.05706,0.16266,6.0976,0.10302
-5.89417,0.02588,0.07017,1.64382,0.05018,,,-6.04868,0.02221,0.34537,0.14562,,,-2.97665,0.05456,0.15938,6.1088,0.10122
-5.86017,0.02741,0.07211,1.74188,0.05036,,,-6.00568,0.02322,0.35824,0.14651,,,-2.94065,0.05135,0.15472,6.0624,0.09874
-5.82617,0.02882,0.0747,1.8376,0.05158,,,-5.96368,0.0241,0.36913,0.14605,,,-2.90565,0.04777,0.14892,5.964,0.09604
-5.79217,0.03005,0.07773,1.92706,0.05366,,,-5.92068,0.02472,0.37616,0.14456,,,-2.87065,0.04408,0.14222,5.8232,0.09352
-5.75817,0.03107,0.08112,2.0069,0.05638,,,-5.87868,0.02498,0.37868,0.14246,,,-2.83565,0.04053,0.13496,5.6504,0.0915
-5.72417,0.03186,0.0847,2.0753,0.05946,,,-5.83568,0.02479,0.37586,0.13992,,,-2.79965,0.03728,0.12742,5.4576,0.09008
-5.69017,0.03242,0.08829,2.1303,0.06256,,,-5.79368,0.02412,0.36706,0.13673,,,-2.76465,0.0344,0.11984,5.2552,0.08916
-5.65717,0.03276,0.09179,2.17408,0.06542,,,-5.75168,0.02291,0.35187,0.1323,,,-2.72965,0.0319,0.11246,5.0568,0.08846
-5.62317,0.03289,0.09491,2.20844,0.06778,,,-5.70868,0.02124,0.33069,0.12622,,,-2.69465,0.02969,0.10542,4.8696,0.08768
-5.58917,0.0329,0.0975,2.23824,0.06954,,,-5.66668,0.01928,0.30538,0.11854,,,-2.65865,0.0277,0.09888,4.7,0.0865
-5.55517,0.03287,0.09941,2.26804,0.0707,,,-5.62368,0.01733,0.27903,0.11009,,,-2.62365,0.02584,0.09294,4.5552,0.08472
-5.52117,0.03291,0.10061,2.30296,0.07134,,,-5.58168,0.01576,0.256,0.10227,,,-2.58865,0.02405,0.08768,4.4352,0.08226
-5.48717,0.03311,0.10105,2.34438,0.07164,,,-5.53868,0.01488,0.24022,0.09651,,,-2.55265,0.02229,0.08314,4.3384,0.07914
-5.45317,0.03354,0.10085,2.3905,0.07174,,,-5.49668,0.01481,0.23378,0.09368,,,-2.51765,0.02056,0.0793,4.2608,0.07544
-5.41917,0.03421,0.10009,2.43626,0.07178,,,-5.45368,0.01546,0.23626,0.0936,,,-2.48265,0.01884,0.0761,4.1976,0.0712
-5.38517,0.03507,0.09889,2.4736,0.07178,,,-5.41168,0.01654,0.24496,0.0952,,,-2.44765,0.01716,0.0734,4.1384,0.06652
-5.35117,0.03602,0.09738,2.49278,0.07168,,,-5.36868,0.01767,0.25547,0.09675,,,-2.41165,0.01552,0.07102,4.0768,0.06148
-5.31717,0.03692,0.09571,2.488,0.0713,,,-5.32668,0.0185,0.26357,0.09672,,,-2.37665,0.01393,0.06882,4.0032,0.05614
-5.28317,0.03767,0.09405,2.45842,0.07058,,,-5.28368,0.01884,0.26652,0.09435,,,-2.34165,0.01241,0.0666,3.9112,0.05056
-5.24917,0.03816,0.09259,2.4076,0.06942,,,-5.24168,0.01866,0.26365,0.08993,,,-2.30665,0.01097,0.06428,3.7976,0.04482
-5.21517,0.03836,0.09152,2.34436,0.06786,,,-5.19868,0.01813,0.25665,0.08467,,,-2.27065,0.00962,0.06175,3.6632,0.03906
-5.18117,0.0383,0.09107,2.28008,0.0661,,,-5.15668,0.01747,0.24791,0.08008,,,-2.23565,0.00837,0.05901,3.5104,0.03338
-5.14717,0.03801,0.09136,2.2233,0.06432,,,-5.11468,0.0169,0.24047,0.07733,,,-2.20065,0.00725,0.05602,3.344,0.02796
-5.11417,0.03756,0.09241,2.17994,0.06278,,,-5.07168,0.01652,0.23509,0.07661,,,-2.16465,0.00625,0.05281,3.1704,0.02294
-5.08017,0.03702,0.09411,2.1516,0.0616,,,-5.02968,0.01631,0.23149,0.07719,,,-2.12965,0.00538,0.0494,2.9944,0.01845
-5.04617,0.03641,0.0963,2.1339,0.0608,,,-4.98668,0.01618,0.22799,0.07766,,,-2.09465,0.00465,0.04578,2.818,0.01458
-5.01217,0.03572,0.09866,2.12074,0.06028,,,-4.94468,0.01597,0.22267,0.0768,,,-2.05965,0.00403,0.0421,2.6468,0.01136
-4.97817,0.03492,0.1009,2.10486,0.05986,,,-4.90168,0.01563,0.21451,0.07411,,,-2.02365,0.00352,0.03845,2.48464,0.00875
-4.94417,0.03397,0.10269,2.07998,0.0593,,,-4.85968,0.01516,0.20355,0.06999,,,-1.98865,0.0031,0.03501,2.33712,0.0067
-4.91017,0.03284,0.10384,2.04406,0.05844,,,-4.81668,0.01466,0.19178,0.06558,,,-1.95365,0.00276,0.0319,2.2088,0.00513
-4.87617,0.03155,0.10423,1.99874,0.05728,,,-4.77468,0.01426,0.18167,0.06224,,,-1.91865,0.00249,0.02922,2.1008,0.00395
-4.84217,0.03016,0.10393,1.94672,0.05592,,,-4.73168,0.01406,0.17547,0.06088,,,-1.88265,0.00227,0.02693,2.014,0.00309
-4.80817,0.02876,0.1031,1.89584,0.05458,,,-4.68968,0.0141,0.17454,0.06159,,,-1.84765,0.00208,0.02499,1.9424,0.00246
-4.77417,0.02749,0.10197,1.85274,0.05352,,,-4.64668,0.01438,0.17874,0.06367,,,-1.81265,0.00192,0.02325,1.88224,0.00201
-4.74017,0.02644,0.10086,1.82326,0.05296,,,-4.60468,0.01476,0.18658,0.06598,,,-1.77765,0.00177,0.02164,1.82608,0.00168
-4.70617,0.02567,0.10006,1.81,0.05294,,,-4.56268,0.01511,0.19591,0.06731,,,-1.74165,0.00162,0.02009,1.77024,0.00144
-4.67217,0.02521,0.09967,1.81364,0.05334,,,-4.51968,0.01532,0.20442,0.06688,,,-1.70665,0.00148,0.01858,1.71288,0.00125
-4.63817,0.025,0.09975,1.83204,0.05386,,,-4.47768,0.01531,0.21038,0.06469,,,-1.67165,0.00134,0.01719,1.65472,0.00109
-4.60517,0.02496,0.10021,1.86144,0.05418,,,-4.43468,0.01511,0.21273,0.06134,,,-1.63565,0.00121,0.01599,1.59816,9.6E-4
-4.57117,0.025,0.10093,1.89848,0.05402,,,-4.39268,0.01481,0.21202,0.05778,,,-1.60065,0.00108,0.01501,1.54552,8.3E-4
-4.53717,0.02505,0.10168,1.9395,0.05324,,,-4.34968,0.01452,0.20849,0.055,,,-1.56565,9.7E-4,0.01428,1.49848,7.3E-4
-4.50317,0.02509,0.10233,1.98276,0.0519,,,-4.30768,0.01435,0.20398,0.05361,,,-1.53065,8.6E-4,0.01376,1.45704,6.3E-4
-4.46917,0.02513,0.10269,2.02676,0.0502,,,-4.26468,0.01436,0.19943,0.05374,,,-1.49465,7.6E-4,0.01337,1.42064,5.4E-4
-4.43517,0.02522,0.10268,2.07084,0.0484,,,-4.22268,0.01454,0.19586,0.05513,,,-1.45965,6.7E-4,0.01301,1.38752,4.7E-4
-4.40117,0.02541,0.10225,2.11458,0.0468,,,-4.17968,0.01482,0.19371,0.05731,,,-1.42465,5.9E-4,0.0126,1.35608,4.1E-4
-4.36717,0.02572,0.10144,2.1575,0.04552,,,-4.13768,0.01514,0.19299,0.05963,,,-1.38965,5.1E-4,0.01208,1.3244,3.5E-4
-4.33317,0.02615,0.10024,2.19776,0.0446,,,-4.09468,0.01536,0.19337,0.06163,,,-1.35365,4.5E-4,0.01144,1.29064,3E-4
-4.29917,0.02668,0.09877,2.2353,0.04392,,,-4.05268,0.01542,0.19429,0.06294,,,-1.31865,3.9E-4,0.01069,1.2532,2.6E-4
-4.26517,0.02731,0.09704,2.27006,0.04336,,,-4.01068,0.01527,0.19525,0.06334,,,-1.28365,3.4E-4,0.00985,1.21064,2.2E-4
-4.23117,0.02801,0.09526,2.30378,0.04284,,,-3.96768,0.01489,0.19573,0.06281,,,-1.24865,2.9E-4,0.00898,1.16184,1.8E-4
-4.19717,0.02882,0.09355,2.34134,0.0424,,,-3.92568,0.0143,0.1952,0.06146,,,-1.21265,2.5E-4,0.00812,1.10696,1.5E-4
-4.16317,0.02977,0.09216,2.38764,0.04218,,,-3.88268,0.01361,0.19334,0.05956,,,-1.17765,2.2E-4,0.00726,1.04712,1.2E-4
-4.12917,0.03093,0.09129,2.45058,0.04248,,,-3.84068,0.01288,0.18974,0.05741,,,-1.14265,1.9E-4,0.00645,0.98448,1E-4
-4.09517,0.03232,0.09103,2.53454,0.04354,,,-3.79768,0.01224,0.18415,0.05537,,,-1.10665,1.6E-4,0.00566,0.922,8E-5
-4.06217,0.03393,0.09141,2.64068,0.0455,,,-3.75568,0.01178,0.17658,0.05368,,,-1.07165,1.3E-4,0.00493,0.86224,7E-5
-4.02817,0.03565,0.09235,2.76842,0.0483,,,-3.71268,0.01158,0.16739,0.05257,,,-1.03665,1.1E-4,0.00422,0.80656,5E-5
-3.99417,0.03735,0.09358,2.90908,0.0517,,,-3.67068,0.01164,0.15738,0.05218,,,-1.00165,1E-4,0.00356,0.75512,4E-5
-3.96017,0.03886,0.09482,3.05252,0.05524,,,-3.62768,0.01195,0.14748,0.05251,,,-0.96565,8E-5,0.00296,0.7068,3E-5
-3.92617,0.04,0.09571,3.18572,0.05844,,,-3.58568,0.0124,0.13845,0.05343,,,-0.93065,7E-5,0.00239,0.65968,3E-5
-3.89217,0.04068,0.09599,3.29596,0.06084,,,-3.54268,0.01287,0.13037,0.05458,,,-0.89565,6E-5,0.0019,0.61216,2E-5
-3.85817,0.04084,0.09553,3.37544,0.06216,,,-3.50068,0.01321,0.12278,0.05548,,,-0.86065,5E-5,0.00149,0.56316,2E-5
-3.82417,0.04048,0.09432,3.4196,0.06232,,,-3.45768,0.01328,0.11497,0.05567,,,-0.82465,4E-5,0.00113,0.51265,1E-5
-3.79017,0.03969,0.0925,3.43094,0.06142,,,-3.41568,0.01304,0.10637,0.05487,,,-0.78965,3E-5,8.4E-4,0.46162,1E-5
-3.75617,0.03855,0.09027,3.41551,0.05976,,,-3.37368,0.01253,0.0969,0.05309,,,-0.75465,3E-5,6.2E-4,0.41166,1E-5
-3.72217,0.03716,0.08788,3.38258,0.05764,,,-3.33068,0.01185,0.08703,0.05067,,,-0.71865,2E-5,4.5E-4,0.36418,0
-3.68817,0.03558,0.08555,3.34036,0.0554,,,-3.28868,0.01118,0.07753,0.04814,,,-0.68365,2E-5,3.1E-4,0.32057,0
-3.65417,0.03386,0.08346,3.29615,0.05322,,,-3.24568,0.01067,0.0691,0.04604,,,-0.64865,1E-5,2.2E-4,0.28148,0
-3.62017,0.03201,0.08158,3.25279,0.0512,,,-3.20368,0.01045,0.0622,0.04473,,,-0.61365,1E-5,1.6E-4,0.24712,0
-3.58617,0.03002,0.0799,3.2088,0.04934,,,-3.16068,0.01052,0.05693,0.04434,,,-0.57765,1E-5,1E-4,0.21714,0
-3.55217,0.02789,0.07823,3.15922,0.04754,,,-3.11868,0.01085,0.05312,0.04474,,,-0.54265,0,6E-5,0.19115,0
-3.51917,0.02564,0.07629,3.09548,0.04568,,,-3.07568,0.01135,0.05051,0.04573,,,-0.50765,0,4E-5,0.16839,0
-3.48517,0.02331,0.07393,3.01107,0.04366,,,-3.03368,0.01195,0.04881,0.04704,,,-0.47265,0,3E-5,0.14844,0
-3.45117,0.02096,0.07091,2.90087,0.04146,,,-2.99068,0.01262,0.04774,0.04851,,,-0.43665,0,1E-5,0.13057,0
-3.41717,0.01869,0.06723,2.76562,0.03908,,,-2.94868,0.01339,0.04717,0.05009,,,-0.40165,0,1E-5,0.11427,0
-3.38317,0.01657,0.06294,2.60986,0.03666,,,-2.90568,0.01438,0.04694,0.05174,,,-0.36665,0,1E-5,0.0992,0
-3.34917,0.0147,0.05819,2.44255,0.03434,,,-2.86368,0.0157,0.04691,0.05339,,,-0.33165,0,1E-5,0.08491,0
-3.31517,0.01312,0.05325,2.27406,0.03228,,,-2.82168,0.01745,0.047,0.05485,,,-0.29565,0,0,0.07122,0
-3.28117,0.01184,0.04837,2.11505,0.0306,,,-2.77868,0.01958,0.04703,0.0558,,,-0.26065,0,0,0.0582,0
-3.24717,0.01084,0.04374,1.97262,0.02934,,,-2.73668,0.02196,0.04692,0.05597,,,-0.22565,0,0,0.04604,0
-3.21317,0.01008,0.03951,1.85044,0.02854,,,-2.69368,0.02442,0.04668,0.0552,,,-0.18965,0,0,0.03508,0
-3.17917,0.00949,0.03579,1.74903,0.02812,,,-2.65168,0.02673,0.04646,0.05358,,,-0.15465,0,0,0.02561,0
